Timestamp,Bids,Price,Title,URL
Mar-17 20:02,19,77.51,2015 Panini Select Silver Prizm #196 Kristaps Porzingis Knicks RC Rookie PSA 10,https://www.ebay.com/itm/2015-Panini-Select-Silver-Prizm-196-Kristaps-Porzingis-Knicks-RC-Rookie-PSA-10/264663156532?hash=item3d9f274734:g:kd0AAOSwcw1eaFSl
Mar-17 20:00,50,160.5,2016-17 Panini Select Silver Prizm #118 Pascal Siakam Raptors RC Rookie PSA 10,https://www.ebay.com/itm/2016-17-Panini-Select-Silver-Prizm-118-Pascal-Siakam-Raptors-RC-Rookie-PSA-10/362940494348?hash=item5480f0720c:g:1EcAAOSwdQFeTtx-
Mar-17 19:59,20,142.5,2018-19 Panini Prizm Silver #66 Jaren Jackson Jr. Grizzlies RC Rookie PSA 10,https://www.ebay.com/itm/2018-19-Panini-Prizm-Silver-66-Jaren-Jackson-Jr-Grizzlies-RC-Rookie-PSA-10/383456199461?hash=item5947c54325:g:86sAAOSwwz9eZ-hQ
Mar-17 19:58,3,105.0,"Assorted RC Investor Lot (Culver, Hield, White, Ingram), Silver Prizm, PSA 10???",https://www.ebay.com/itm/Assorted-RC-Investor-Lot-Culver-Hield-White-Ingram-Silver-Prizm-PSA-10/313024458825?hash=item48e1b63049:g:8H8AAOSwjMteaFNK
Mar-17 19:52,14,122.5,2019-20 Prizm LeBron James #3 NBA FINALISTS SILVER 🔥HOT CARD!🔥 PSA 10?,https://www.ebay.com/itm/2019-20-Prizm-LeBron-James-3-NBA-FINALISTS-SILVER-HOT-CARD-PSA-10/283811007032?hash=item4214744a38:g:aeoAAOSwT9NeaEWB
Mar-17 19:39,35,67.0,2019-20 Panini Prizm Silver #282 Bol Bol Denver Nuggets RC Rookie PSA 10,https://www.ebay.com/itm/2019-20-Panini-Prizm-Silver-282-Bol-Bol-Denver-Nuggets-RC-Rookie-PSA-10/372982196966?hash=item56d778aae6:g:2ssAAOSwme5eZ~oc
Mar-17 19:37,14,28.0,2018-19 Panini Prizm Silver #138 Robert Williams III Celtics RC Rookie PSA 10,https://www.ebay.com/itm/2018-19-Panini-Prizm-Silver-138-Robert-Williams-III-Celtics-RC-Rookie-PSA-10/362940369388?hash=item5480ee89ec:g:ULoAAOSwckdeZ-8b
Mar-17 19:32,32,4050.0,Lot Of 4 Ja Morant 2019-20 Panini Prizm Silver Rookie RC #249 PSA 10 GEM MINT,https://www.ebay.com/itm/Lot-Of-4-Ja-Morant-2019-20-Panini-Prizm-Silver-Rookie-RC-249-PSA-10-GEM-MINT/353005267872?hash=item5230c0eba0:g:AaYAAOSwl7pebZOE
Mar-17 19:26,50,455.0,2019-20 Panini Prizm Silver #129 LeBron James Los Angeles Lakers PSA 10 GEM MINT,https://www.ebay.com/itm/2019-20-Panini-Prizm-Silver-129-LeBron-James-Los-Angeles-Lakers-PSA-10-GEM-MINT/372982097206?hash=item56d7772536:g:dC4AAOSwxBNeZ9-a
Mar-17 19:25,30,111.0,2018-19 Panini Prizm Silver #181 Marvin Bagley III Kings RC Rookie PSA 10,https://www.ebay.com/itm/2018-19-Panini-Prizm-Silver-181-Marvin-Bagley-III-Kings-RC-Rookie-PSA-10/383456226259?hash=item5947c5abd3:g:j5EAAOSwUvxeZ-5o
Mar-17 19:24,22,1475.0,LOT Of 2 2019 Panini Prizm #129 Lebron James SILVER PRIZM PSA 10 GEM MINT,https://www.ebay.com/itm/LOT-Of-2-2019-Panini-Prizm-129-Lebron-James-SILVER-PRIZM-PSA-10-GEM-MINT/353005262259?hash=item5230c0d5b3:g:81IAAOSw7ohebZHA
Mar-17 19:23,21,30.0,2019 Panini Prizm Silver #8 Coby White RC Rookie PSA 10 GEM MINT,https://www.ebay.com/itm/2019-Panini-Prizm-Silver-8-Coby-White-RC-Rookie-PSA-10-GEM-MINT/362940336531?hash=item5480ee0993:g:aOIAAOSwGCBeZ-aC
Mar-17 19:23,17,93.99,2019-20 Panini Prizm Silver #288 Darius Garland Cavaliers RC Rookie PSA 10,https://www.ebay.com/itm/2019-20-Panini-Prizm-Silver-288-Darius-Garland-Cavaliers-RC-Rookie-PSA-10/383456189957?hash=item5947c51e05:g:5OQAAOSwqzheZ-Xq
Mar-17 19:12,16,55.0,2019-20 Panini Prizm Silver Jaxson Hayes New Orleans Pelicans RC Rookie PSA 10,https://www.ebay.com/itm/2019-20-Panini-Prizm-Silver-Jaxson-Hayes-New-Orleans-Pelicans-RC-Rookie-PSA-10/372981991949?hash=item56d7758a0d:g:e1YAAOSwoYJeZ76f
Mar-17 19:12,31,86.0,2019-20 Panini Prizm Silver #261 Sekou Doumbouya Pistons RC Rookie PSA 10,https://www.ebay.com/itm/2019-20-Panini-Prizm-Silver-261-Sekou-Doumbouya-Pistons-RC-Rookie-PSA-10/362940219201?hash=item5480ec3f41:g:WdAAAOSwYAVeZ70E
Mar-17 19:12,28,53.0,2019-20 Panini Prizm Silver #265 Luka Samanic Spurs RC Rookie PSA 10 GEM MINT,https://www.ebay.com/itm/2019-20-Panini-Prizm-Silver-265-Luka-Samanic-Spurs-RC-Rookie-PSA-10-GEM-MINT/383456011393?hash=item5947c26481:g:EpAAAOSwiFBeZ72k
Mar-17 19:12,11,61.0,2019-20 Panini Prizm Silver #271 Mfiondu Kabengele Clippers RC Rookie PSA 10,https://www.ebay.com/itm/2019-20-Panini-Prizm-Silver-271-Mfiondu-Kabengele-Clippers-RC-Rookie-PSA-10/362940222176?hash=item5480ec4ae0:g:zowAAOSwdWZeZ74b
